Date,Price
20140605,1407.6900
20140604,1400.5800
20140603,1396.2300
20140531,1400.4200
20140530,1396.9100
20140529,1402.9900
20140528,1413.0800
20140527,1414.9700
20140524,1425.3600
20140523,1426.7100
20140522,1433.4100
20140521,1436.7100
20140520,1453.0800
20140517,1446.6500
20140516,1454.5200
20140515,1450.9700
20140514,1449.6700
20140513,1463.3900
20140509,1454.4400
20140508,1496.1900
20140507,1499.9800
20140506,1476.2800
20140501,1483.8800
20140430,1480.2800
20140429,1507.9900
20140426,1495.0400
20140425,1472.4800
20140424,1471.6300
20140423,1480.6100
20140422,1489.6600
20140419,1484.2400
20140418,1500.8100
20140417,1506.8900
20140416,1516.4300
20140415,1532.5400
20140412,1508.6900
20140411,1510.7600
20140410,1505.3800
20140409,1502.6000
20140408,1481.2700
20140405,1476.3800
20140404,1469.8400
20140403,1455.2400
20140402,1448.6600
20140401,1481.2900
20140329,1486.7000
20140328,1481.4200
20140327,1498.1700
20140326,1518.8300
20140325,1537.1900
20140322,1566.5200
20140321,1540.5200
20140320,1566.8500
20140319,1596.6500
20140318,1624.9300
20140315,1613.8200
20140314,1606.9600
20140313,1590.3900
20140312,1577.6100
20140308,1571.8500
20140307,1549.6600
20140306,1547.0700
20140305,1564.1900
20140304,1572.2200
20140301,1544.6600
20140228,1542.6800
20140227,1541.7800
20140226,1524.0000
20140225,1521.9000
20140222,1515.2000
20140221,1510.7300
20140220,1508.7900
20140219,1488.6900
20140218,1496.2800
20140215,1483.1900
20140214,1446.1200
20140213,1437.7200
20140212,1435.0500
20140211,1423.3600
20140208,1401.8200
20140207,1405.1800
20140206,1412.8200
20140205,1428.1100
20140204,1412.0600
20140201,1409.8700
20140131,1420.9600
20140130,1394.3200
20140129,1395.4200
20140128,1417.2300
20140125,1387.0400
20140124,1361.4600
20140123,1349.7000
20140122,1356.5700
20140121,1357.1900
20140118,1334.0000
20140117,1328.6500
20140116,1327.6600
20140115,1334.4700
20140114,1326.8000
20140111,1315.5500
20140110,1306.8500
20140101,1261.5800
20131231,1264.3000
20131228,1268.5300
20131227,1256.8000
20131226,1255.9400
20131225,1255.1600
20131224,1263.5800
20131221,1267.0900
20131220,1276.9100
20131219,1306.0800
20131218,1307.3000
20131217,1299.1600
20131214,1292.0500
20131213,1309.4000
20131212,1320.9500
20131211,1313.0900
20131210,1294.6500
20131207,1303.8700
20131206,1313.7600
20131205,1297.2300
20131204,1302.9700
20131203,1318.8500
20131130,1328.8500
20131129,1322.7800
20131128,1327.1800
20131127,1326.5300
20131126,1297.8800
20131123,1313.6900
20131122,1325.3500
20131121,1338.4700
20131120,1333.8600
20131119,1343.8400
20131116,1346.7500
20131115,1348.6000
20131114,1346.3500
20131113,1351.1800
20131112,1348.0800
20131109,1369.7900
20131108,1370.0200
20131107,1374.0600
20131106,1363.8400
20131102,1360.2900
20131101,1375.4400
20131031,1391.0600
20131030,1383.1600
20131029,1381.7700
20131026,1366.5100
20131025,1360.2400
20131024,1360.4800
20131023,1346.8000
20131022,1349.7600
20131019,1348.4400
20131018,1349.6500
20131017,1325.6200
20131016,1302.4900
20131015,1323.7000
20131012,1331.6300
20131011,1350.2900
20131010,1362.4800
20131009,1371.7500
20131008,1361.1400
20131005,1358.1800
20131004,1351.9900
20131003,1343.4300
20131002,1383.3500
20131001,1395.0300
20130928,1374.2500
20130927,1378.3400
20130926,1355.5100
20130925,1346.6900
20130924,1356.0500
20130921,1382.6600
20130920,1384.7900
20130919,1347.4500
20130918,1368.9300
20130917,1364.9300
20130914,1377.1100
20130913,1407.8800
20130912,1446.8700
20130911,1459.3700
20130910,1484.9600
20130907,1470.7600
20130906,1494.0700
20130905,1510.3600
20130904,1492.6000
20130903,1487.3600
20130831,1488.7500
20130830,1500.0600
20130829,1520.6600
20130828,1502.5900
20130827,1459.5600
20130824,1460.7500
20130823,1462.4700
20130822,1441.7700
20130821,1449.0500
20130820,1455.6800
20130817,1441.1900
20130816,1421.1900
20130815,1410.6700
20130814,1417.1700
20130813,1401.9400
20130810,1379.2500
20130809,1363.7900
20130808,1352.6500
20130807,1368.2400
20130806,1385.9300
20130803,1368.1900
20130802,1403.3600
20130801,1414.1000
20130731,1398.2000
20130730,1405.7100
20130727,1393.2200
20130726,1372.4900
20130725,1393.5400
20130724,1378.2400
20130723,1365.2800
20130720,1340.8000
20130719,1333.0900
20130718,1339.9500
20130717,1345.4600
20130716,1343.8000
20130713,1338.1000
20130712,1341.8200
20130711,1325.0300
20130710,1331.7300
20130709,1312.8700
20130706,1316.8200
20130705,1332.1300
20130704,1330.8000
20130703,1335.4900
20130702,1313.3900
20130629,1265.3600
20130628,1302.2300
20130627,1299.5000
20130626,1351.5400
20130625,1357.7700
20130622,1358.2700
20130621,1370.3200
20130620,1410.6500
20130619,1413.0200
20130618,1411.6400
20130615,1410.7800
20130614,1441.6600
20130612,1426.3700
20130611,1430.8000
20130608,1461.5100
20130607,1446.0700
20130606,1435.9300
20130605,1438.2700
20130604,1439.2000
20130601,1441.7300
20130531,1428.2100
20130530,1403.0500
20130529,1391.1900
20130528,1399.1400
20130525,1394.7300
20130524,1402.3800
20130523,1390.7900
20130522,1382.0100
20130521,1364.0700
20130518,1389.5700
20130517,1390.8600
20130516,1426.9900
20130515,1444.5500
20130514,1442.3500
20130509,1453.0400
20130508,1461.8400
20130507,1468.3200
20130501,1469.9000
20130430,1479.7100
20130427,1467.7100
20130426,1456.4200
20130425,1446.8600
20130424,1441.7600
20130423,1446.2100
20130420,1430.2300
20130419,1424.4700
20130418,1384.7000
20130417,1393.4000
20130416,1425.1800
20130413,1539.4000
20130412,1544.6400
20130411,1576.4200
20130410,1577.8100
20130409,1603.1600
20130406,1578.5700
20130405,1575.8900
20130404,1583.0400
20130403,1598.4800
20130402,1598.5500
20130330,1597.2200
20130329,1596.9700
20130328,1578.7000
20130327,1585.4300
20130326,1584.4800
20130323,1602.6400
20130322,1597.8300
20130321,1603.2700
20130320,1588.3300
20130319,1588.5600
20130316,1573.5900
20130315,1568.3600
20130314,1571.9200
20130313,1564.5100
20130312,1559.9600
20130308,1563.1900
20130307,1549.6000
20130306,1563.5100
20130305,1561.9400
20130302,1546.5100
20130301,1560.7600
20130228,1583.5100
20130227,1570.8200
20130226,1553.2400
20130223,1542.2100
20130222,1524.6400
20130221,1547.7500
20130220,1562.8800
20130219,1560.6000
20130216,1577.4100
20130215,1589.7600
20130214,1593.2000
20130213,1592.5500
20130212,1612.9900
20130209,1618.9700
20130208,1618.9700
20130207,1608.5900
20130206,1625.1100
20130205,1601.2000
20130202,1605.7500
20130201,1615.9600
20130131,1608.6200
20130130,1609.6700
20130129,1602.1400
20130126,1613.4100
20130125,1626.3900
20130124,1644.6800
20130123,1643.0600
20130122,1644.2300
20130119,1641.2600
20130118,1642.1000
20130117,1638.5100
20130116,1635.1700
20130115,1622.5600
20130112,1623.8900
20130111,1623.5100
20130110,1627.0200
20121230,1618.5600
20121229,1619.7800
20121228,1622.1100
20121227,1636.3900
20121226,1635.1900
20121225,1646.5200
20121222,1627.9000
20121221,1648.5500
20121220,1656.0400
20121219,1693.0700
20121218,1671.8600
20121215,1673.9000
20121214,1667.5000
20121213,1692.0500
20121212,1690.3500
20121211,1695.6000
20121208,1689.5500
20121207,1682.5100
20121206,1687.6700
20121205,1700.7400
20121204,1703.2500
20121201,1712.0000
20121130,1721.8900
20121129,1743.0900
20121128,1738.1200
20121127,1742.5600
20121124,1736.3700
20121123,1732.4800
20121122,1744.4200
20121121,1752.0000
20121120,1754.5100
20121117,1743.8100
20121116,1756.1000
20121115,1759.0500
20121114,1758.7400
20121113,1763.7500
20121110,1754.6300
20121109,1737.6700
20121108,1741.6200
20121107,1714.3800
20121103,1723.5300
20121102,1737.8300
20121101,1732.9600
20121031,1736.7300
20121030,1730.3700
20121027,1724.5200
20121026,1723.0700
20121025,1719.5100
20121024,1717.7500
20121023,1714.1800
20121020,1714.8600
20121019,1726.4200
20121018,1730.4900
20121017,1728.8900
20121016,1745.8800
20121013,1759.6300
20121012,1770.8400
20121011,1768.5700
20121010,1770.5200
20121009,1767.5300
20121006,1782.5700
20121005,1787.5100
20121004,1782.4400
20121003,1780.3000
20121002,1779.0600
20120929,1770.3200
20120928,1760.4200
20120927,1770.4800
20120926,1770.0000
20120925,1766.8600
20120922,1777.3500
20120921,1786.7300
20120920,1760.8000
20120919,1744.1000
20120918,1737.8900
20120915,1756.2400
20120914,1746.9500
20120913,1763.7300
20120912,1768.4700
20120911,1767.2100
20120908,1745.6600
20120907,1768.7200
20120906,1763.2300
20120905,1751.1000
20120904,1757.2100
20120901,1735.7500
20120831,1720.3900
20120830,1717.2600
20120829,1712.4300
20120828,1708.1000
20120825,1704.3500
20120824,1693.4700
20120823,1677.5300
20120822,1668.7500
20120821,1662.6600
20120818,1655.1400
20120817,1644.6200
20120816,1633.1900
20120815,1649.3000
20120814,1662.2600
20120811,1649.5600
20120810,1632.3100
20120809,1637.3400
20120808,1642.0900
20120807,1650.2300
20120804,1668.4600
20120803,1674.2900
20120802,1678.5400
20120801,1680.2600
20120731,1672.8700
20120728,1676.5000
20120727,1681.2800
20120726,1682.5500
20120725,1650.3200
20120724,1635.7900
20120721,1626.1300
20120720,1629.4200
20120719,1645.5500
20120718,1666.3800
20120717,1661.2700
20120714,1657.9700
20120713,1646.7500
20120712,1663.9200
20120711,1690.4600
20120710,1676.9300
20120707,1669.5600
20120706,1687.9200
20120705,1674.3400
20120704,1679.6300
20120703,1669.3900
20120630,1655.9600
20120629,1660.3800
20120628,1654.9300
20120627,1688.6000
20120626,1673.2100
20120623,1692.4700
20120622,1692.6900
20120621,1692.2900
20120620,1703.2700
20120619,1677.1600
20120616,1689.5800
20120615,1695.6800
20120614,1697.2500
20120610,1651.6500
20120609,1658.7100
20120608,1677.4800
20120607,1721.7500
20120606,1714.2600
20120605,1757.6000
20120602,1684.0200
20120601,1658.9100
20120531,1615.8400
20120530,1623.4600
20120529,1615.7300
20120526,1593.3000
20120525,1584.6200
20120524,1568.8400
20120523,1573.7700
20120522,1593.0500
20120519,1602.7300
20120518,1538.9500
20120517,1531.1900
20120516,1520.2200
20120515,1520.8700
20120513,1535.9600
20120512,1536.3900
20120511,1543.2600
20120506,1575.2600
20120505,1550.4000
20120504,1555.8700
20120503,1560.4400
20120429,1570.4000
20120428,1564.6600
20120427,1551.4600
20120426,1545.8800
20120425,1551.8900
20120424,1547.2300
20120421,1556.5800
20120420,1557.9900
20120419,1561.5000
20120418,1574.1000
20120417,1577.1300
20120414,1582.8300
20120413,1573.8300
20120412,1584.8600
20120411,1566.1900
20120410,1554.0400
20120407,1544.8500
20120406,1535.2200
20120405,1543.8800
20120404,1577.3400
20120403,1570.0800
20120331,1565.9600
20120330,1558.9600
20120329,1568.1400
20120328,1576.5400
20120327,1558.1900
20120324,1560.7800
20120323,1538.2300
20120322,1555.0800
20120321,1545.7700
20120320,1553.9700
20120317,1556.4500
20120316,1566.2100
20120315,1576.9900
20120314,1607.8800
20120313,1626.4700
20120312,1602.7100
20120308,1604.5300
20120307,1595.9400
20120306,1598.9500
20120303,1614.8700
20120302,1620.6000
20120301,1668.5300
20120229,1651.8900
20120228,1652.8100
20120225,1683.9000
20120223,1679.4700
20120222,1663.0700
20120221,1655.9400
20120218,1670.4500
20120217,1666.6900
20120216,1661.1800
20120215,1664.7400
20120214,1659.4700
20120211,1648.7000
20120210,1653.6600
20120209,1663.9600
20120208,1663.7900
20120207,1668.9100
20120204,1710.5700
20120203,1695.9200
20120202,1704.9300
20120201,1693.8300
20120131,1679.6300
20120128,1680.9800
20120127,1672.0500
20120126,1635.7200
20120125,1656.7500
20120124,1687.3300
20120121,1655.7600
20120120,1684.0200
20120119,1680.4000
20120118,1685.5600
20120117,1687.4000
20120114,1667.3100
20120113,1683.1700
20120112,1671.8700
20120111,1667.2500
20111231,1629.8100
20111230,1582.7900
20111229,1607.4200
20111228,1606.5300
20111227,1613.8600
20111224,1615.4600
20111223,1632.7900
20111222,1672.3000
20111221,1653.9400
20111220,1640.5700
20111217,1623.5700
20111216,1630.5000
20111215,1669.8000
20111214,1695.3500
20111213,1696.7400
20111210,1737.6300
20111209,1746.1200
20111208,1733.7400
20111207,1719.9500
20111206,1732.9700
20111203,1734.4700
20111202,1735.6600
20111201,1720.2500
20111130,1729.0400
20111129,1730.9800
20111126,1701.6100
20111125,1717.1900
20111124,1691.9500
20111123,1695.1900
20111122,1696.6500
20111119,1719.7400
20111118,1735.1200
20111117,1758.0800
20111116,1739.8300
20111115,1734.0500
20111112,1731.3700
20111111,1751.3500
20111110,1722.7600
20111109,1759.2700
20111108,1733.7100
20111104,1718.0300
20111103,1707.6000
20111102,1676.9000
20111101,1663.9200
20111029,1667.7400
20111028,1660.7000
20111027,1683.7900
20111026,1623.9600
20111025,1636.2400
20111022,1635.1400
20111021,1643.4200
20111020,1641.5600
20111019,1650.8500
20111018,1669.1000
20111015,1669.9100
20111014,1678.2700
20111013,1703.9000
20111012,1679.2900
20111011,1712.4800
20111008,1709.2300
20111007,1724.0100
20111006,1678.9100
20111005,1756.7400
20111004,1739.2800
20111001,1681.7100
20110930,1660.1900
20110929,1693.0200
20110928,1730.9900
20110927,1685.5300
20110924,1785.8900
20110923,1811.3100
20110922,1828.2200
20110921,1814.6100
20110920,1803.2400
20110917,1745.3800
20110916,1771.2000
20110915,1785.5300
20110914,1752.8000
20110913,1795.5900
20110910,1794.1100
20110909,1732.9000
20110908,1748.3700
20110907,1800.2400
20110906,1789.1900
20110903,1732.2200
20110902,1686.3600
20110901,1698.2700
20110831,1661.6400
20110830,1650.4500
20110827,1658.7800
20110826,1593.9300
20110825,1719.1600
20110824,1756.1700
20110823,1766.1800
20110820,1752.2900
20110819,1668.0300
20110818,1654.7200
20110817,1641.7100
20110816,1612.5000
20110813,1661.4300
20110812,1689.1600
20110811,1652.4300
20110810,1674.0000
20110809,1567.7900
20110806,1516.9700
20110805,1489.8000
20110804,1495.7300
20110803,1452.3200
20110802,1427.6300
20110730,1436.1100
20110729,1434.8200
20110728,1430.2800
20110727,1425.8500
20110726,1443.5400
20110723,1415.1000
20110722,1436.0700
20110721,1428.5500
20110720,1449.9000
20110719,1447.9000
20110716,1427.4800
20110715,1436.7200
20110714,1427.6200
20110713,1409.4700
20110712,1393.6500
20110709,1368.2400
20110708,1373.2400
20110707,1359.2300
20110706,1342.5700
20110705,1336.6200
20110702,1336.7800
20110701,1351.3600
20110630,1359.4000
20110629,1363.9400
20110628,1368.0100
20110625,1377.3300
20110624,1390.5000
20110623,1386.5700
20110622,1389.6300
20110621,1392.4500
20110618,1382.6900
20110617,1382.1500
20110616,1361.2200
20110615,1362.4700
20110611,1376.8700
20110610,1366.3000
20110609,1366.7200
20110608,1383.0200
20110607,1377.6600
20110604,1372.0900
20110603,1389.0900
20110602,1377.8000
20110601,1382.6700
20110531,1383.4100
20110528,1378.5500
20110527,1380.8400
20110526,1398.1700
20110525,1390.3800
20110524,1374.5600
20110521,1348.6800
20110520,1338.3300
20110519,1344.6900
20110518,1351.9400
20110517,1351.6900
20110514,1352.9300
20110513,1337.2300
20110512,1354.1900
20110511,1359.2500
20110507,1323.2100
20110506,1327.4700
20110505,1351.5000
20110504,1359.1200
20110430,1357.7100
20110429,1353.5100
20110428,1343.6900
20110427,1349.8200
20110426,1353.5600
20110423,1351.0100
20110422,1353.7200
20110421,1361.8800
20110420,1366.0800
20110419,1344.1900
20110416,1336.0500
20110415,1320.9100
20110414,1317.8900
20110413,1322.2900
20110412,1321.7300
20110409,1329.5000
20110408,1321.8800
20110407,1321.7600
20110406,1305.7200
20110405,1300.0500
20110402,1308.3600
20110401,1311.9600
20110331,1296.9800
20110330,1288.5300
20110329,1297.0800
20110326,1301.2300
20110325,1316.0500
20110324,1302.4600
20110323,1290.4200
20110322,1302.1600
20110319,1295.9400
20110318,1296.9500
20110317,1288.5500
20110316,1299.4600
20110315,1312.7700
20110312,1297.7200
20110311,1302.0900
20110310,1302.2200
20110306,1292.4900
20110305,1285.0800
20110304,1302.6100
20110303,1316.6300
20110302,1307.7800
20110301,1310.0000
20110226,1307.2900
20110225,1326.1700
20110223,1313.0100
20110222,1311.8200
20110219,1303.3100
20110218,1294.7100
20110217,1293.6300
20110216,1292.0200
20110215,1276.2600
20110212,1281.0700
20110211,1282.3000
20110210,1283.5400
20110209,1273.5300
20110208,1271.8800
20110205,1274.2900
20110204,1257.3300
20110203,1264.7200
20110202,1275.2000
20110201,1277.6900
20110129,1255.2800
20110128,1276.0200
20110127,1278.5400
20110126,1270.2100
20110125,1293.2600
20110122,1296.7900
20110121,1312.3500
20110120,1317.2900
20110119,1315.2600
20110118,1311.6700
20110115,1318.6500
20110114,1335.8700
20110113,1352.1500
20110112,1359.7600
20110101,1376.1100
20101231,1383.0600
20101230,1369.9100
20101229,1343.5900
20101228,1351.4700
20101225,1357.1700
20101224,1361.2500
20101223,1371.8200
20101222,1368.8600
20101221,1366.4000
20101218,1355.5100
20101217,1368.4000
20101216,1371.1300
20101215,1388.7900
20101214,1379.1900
20101211,1379.1400
20101210,1376.6500
20101209,1401.2600
20101208,1431.5200
20101207,1419.8100
20101204,1398.9400
20101203,1401.1000
20101202,1407.2500
20101201,1385.1700
20101130,1368.8600
20101127,1377.5000
20101126,1378.4600
20101125,1384.6300
20101124,1368.0300
20101123,1352.7600
20101120,1350.7600
20101119,1360.9600
20101118,1347.0400
20101117,1361.1700
20101116,1356.4400
20101114,1376.8000
20101113,1372.2300
20101112,1386.0700
20101111,1383.4700
20101110,1405.2200
20101109,1376.5700
20101104,1343.9700
20101103,1344.4900
20101102,1347.0700
20101030,1322.9400
20101029,1308.3800
20101028,1309.3200
20101027,1303.8300
20101026,1307.0500
20101023,1293.3100
20101022,1329.3000
20101021,1327.2800
20101020,1337.4800
20101019,1334.4000
20101016,1333.8900
20101015,1328.7200
20101014,1315.8500
20101013,1299.1300
20101012,1293.3600
20101009,1279.3900
20101008,1295.2400
20101007,1294.5700
20101006,1297.3000
20101005,1290.3000
20101002,1287.9200
20101001,1286.0900
20100930,1278.0500
20100929,1268.1900
20100928,1277.7300
20100925,1291.5100
20100924,1287.3300
20100923,1286.7300
20100922,1277.8400
20100921,1275.2000
20100918,1280.6400
20100917,1267.9300
20100916,1255.5800
20100915,1237.1900
20100914,1226.2000
20100911,1240.3300
20100910,1244.5000
20100909,1249.2600
20100908,1232.3500
20100907,1228.3500
20100904,1235.4400
20100903,1230.9900
20100902,1237.8100
20100901,1224.1200
20100831,1217.5500
20100828,1218.3600
20100827,1229.0500
20100826,1229.2400
20100825,1204.3900
20100824,1207.3000
20100821,1207.0200
20100820,1202.7400
20100819,1196.3500
20100818,1200.5400
20100817,1199.0700
20100814,1188.3000
20100813,1174.7600
20100812,1163.3900
20100811,1155.2100
20100810,1156.1800
20100807,1145.6400
20100806,1147.8300
20100805,1144.2800
20100804,1140.7800
20100803,1143.2500
20100731,1133.5800
20100730,1132.7800
20100729,1130.4300
20100728,1151.1000
20100727,1158.3100
20100724,1171.0200
20100723,1164.7500
20100722,1164.5300
20100721,1155.0000
20100720,1169.9800
20100717,1179.8800
20100716,1190.6500
20100715,1190.2500
20100714,1196.8300
20100713,1195.1900
20100710,1184.4000
20100709,1195.2400
20100708,1185.5700
20100707,1211.1000
20100706,1208.8500
20100703,1214.0300
20100702,1250.6400
20100701,1246.5600
20100630,1239.6500
20100629,1251.1500
20100626,1241.4100
20100625,1229.7400
20100624,1237.6400
20100623,1227.0100
20100622,1244.2400
20100619,1235.2200
20100618,1237.7500
20100617,1237.6100
20100616,1237.0000
20100612,1233.9800
20100611,1238.4600
20100610,1259.8800
20100609,1268.7200
20100608,1238.7600
20100605,1202.1500
20100604,1211.5300
20100603,1224.4000
20100602,1218.4400
20100601,1193.3900
20100529,1190.2700
20100528,1202.0000
20100527,1222.2600
20100526,1201.9600
20100525,1175.0700
20100522,1181.7500
20100521,1173.8400
20100520,1193.6300
20100519,1187.3100
20100518,1214.2300
20100515,1197.0900
20100514,1185.6100
20100513,1205.3900
20100512,1180.1300
20100508,1184.7800
20100507,1147.4600
20100506,1118.4100
20100505,1115.5100
20100501,1101.5800
20100430,1101.7300
20100429,1099.7400
20100428,1076.6300
20100427,1079.2300
20100424,1072.9600
20100423,1071.6000
20100422,1069.7300
20100421,1070.3100
20100420,1058.3900
20100417,1079.9600
20100416,1070.8400
20100415,1082.2700
20100414,1072.6100
20100413,1082.6700
20100410,1089.8300
20100409,1083.7200
20100408,1067.3200
20100407,1056.7200
20100406,1055.0900
20100403,1055.4400
20100402,1056.2900
20100401,1052.1400
20100331,1047.6800
20100330,1058.6400
20100327,1041.9000
20100326,1042.6500
20100325,1040.2900
20100324,1042.9700
20100323,1041.6000
20100320,1054.9000
20100319,1054.8400
20100318,1061.7500
20100317,1053.1400
20100316,1041.2400
20100313,1057.1100
20100312,1049.6800
20100311,1074.6600
20100310,1071.2600
20100306,1088.7700
20100305,1089.4200
20100304,1089.1400
20100303,1075.6100
20100302,1075.1000
20100228,1067.0900
20100227,1074.4200
20100226,1055.8100
20100225,1055.3100
20100220,1073.1000
20100219,1070.3200
20100218,1077.7200
20100217,1079.9000
20100216,1068.2900
20100213,1045.5200
20100212,1045.5200
20100211,1045.8600
20100210,1042.9300
20100209,1049.7800
20100206,1030.7000
20100205,1063.5800
20100204,1074.4300
20100203,1081.0300
20100202,1057.5100
20100130,1059.3500
20100129,1065.7600
20100128,1066.1900
20100127,1063.0500
20100126,1067.7100
20100123,1048.6400
20100122,1055.9100
20100121,1077.8400
20100120,1076.2100
20100119,1080.7100
20100116,1075.8400
20100115,1076.2900
20100114,1079.4800
20100113,1088.7800
20100112,1095.6300
20100101,1071.4000
20091231,1062.3200
20091230,1058.5200
20091229,1050.9400
20091226,1044.9500
20091225,1062.8000
20091224,1059.5600
20091223,1071.0400
20091222,1093.5400
20091219,1092.8100
20091218,1097.5500
20091217,1100.9800
20091216,1077.8700
20091215,1082.0000
20091212,1107.2800
20091211,1108.5000
20091210,1129.5000
20091209,1129.8300
20091208,1089.1600
20091205,1129.5300
20091204,1145.3700
20091203,1131.7500
20091202,1119.5800
20091201,1095.3300
20091128,1116.3700
20091127,1098.2400
20091126,1089.0300
20091125,1085.3900
20091124,1079.5900
20091121,1059.9200
20091120,1049.8900
20091119,1058.0400
20091118,1043.4500
20091117,1040.4600
20091114,1026.7100
20091113,1028.6900
20091112,1028.6300
20091111,1016.1500
20091110,1028.1800
20091107,1021.5000
20091106,1019.0700
20091104,994.4000
20091103,987.4300
20091031,975.5000
20091030,975.5100
20091029,971.2900
20091028,970.9800
20091027,981.6300
20091024,989.4900
20091023,986.3300
20091022,987.8100
20091021,998.5800
20091020,995.2300
20091017,987.9400
20091016,992.1700
20091015,1009.8500
20091014,1009.7700
20091013,1000.9600
20091010,996.4500
20091009,1005.1100
20091008,1002.5100
20091007,978.5500
20091006,971.1600
20091003,966.5700
20091002,972.0800
20091001,966.0100
20090930,959.5000
20090929,961.6800
20090926,966.0200
20090925,980.2400
20090924,978.7600
20090923,987.5000
20090922,975.7200
20090919,990.2300
20090918,997.0300
20090917,1000.7600
20090916,993.8400
20090915,986.5200
20090912,986.0900
20090911,981.5600
20090910,997.0800
20090909,1013.2800
20090908,1003.1600
20090905,1003.2100
20090904,1003.4900
20090903,981.7000
20090902,970.2300
20090901,978.1200
20090829,964.9700
20090828,959.7900
20090827,958.5700
20090826,960.9100
20090825,967.5800
20090822,966.9500
20090821,958.5900
20090820,958.7500
20090819,962.8400
20090818,973.1800
20090815,976.5600
20090814,988.0300
20090813,991.7000
20090812,965.5900
20090811,970.2600
20090808,974.2000
20090807,963.1600
20090806,965.4000
20090805,951.8100
20090804,958.5100
20090801,938.0000
20090731,951.5400
20090730,944.9100
20090729,940.8600
20090728,945.0000
20090725,950.7800
20090724,954.4100
20090723,944.7400
20090722,950.0500
20090721,960.5100
20090718,954.9400
20090717,953.0100
20090716,958.2100
20090715,963.3500
20090714,965.6400
20090711,937.2600
20090710,937.8200
20090709,940.8300
20090708,936.6400
20090707,930.7100
20090704,936.8400
20090703,936.6500
20090702,934.1000
20090701,939.0300
20090630,945.4000
20090627,943.4500
20090626,937.2600
20090625,929.7400
20090624,934.2400
20090623,928.0800
20090620,935.2700
20090619,936.6400
20090618,934.5400
20090617,943.2300
20090616,933.5400
20090612,947.1400
20090611,955.8200
20090610,957.4100
20090609,945.6400
20090606,964.8100
20090605,960.2000
20090604,960.4200
20090603,961.8800
20090602,975.6000
20090530,968.2700
20090529,956.5400
20090528,951.9800
20090527,943.3000
20090526,958.1500
20090523,955.4500
20090522,950.7300
20090521,949.3200
20090520,946.5700
20090519,965.2700
20090516,954.0300
20090515,954.8400
20090514,951.9600
20090513,954.8500
20090509,960.2700
20090508,962.2900
20090507,955.3500
20090506,952.6800
20090505,937.5000
20090501,942.4600
20090430,956.2000
20090429,967.6500
20090428,978.7900
20090425,976.6600
20090424,971.6100
20090423,969.1100
20090422,974.4900
20090421,938.0700
20090418,938.2800
20090417,955.1600
20090416,959.5800
20090415,960.7600
20090414,947.9500
20090411,952.0500
20090410,952.7900
20090409,963.5400
20090408,943.7200
20090407,938.0600
20090404,968.3400
20090403,992.9800
20090402,1003.5200
20090401,1001.1800
20090331,1009.3500
20090328,995.8400
20090327,1006.5800
20090326,998.9500
20090325,993.5200
20090324,1020.1400
20090321,1028.3700
20090320,1019.1700
20090319,1007.8700
20090318,1021.4000
20090317,1033.8500
20090314,1030.2700
20090313,1037.7200
20090312,1016.1200
20090311,1038.9800
20090307,1077.4600
20090306,1053.7900
20090305,1061.1000
20090304,1076.4400
20090303,1103.9900
20090228,1083.8400
20090227,1085.3300
20090226,1098.9200
20090225,1146.3700
20090221,1137.8300
20090220,1129.6000
20090219,1129.8600
20090218,1102.4300
20090217,1054.4600
20090214,1043.5600
20090213,1056.2000
20090212,1062.1800
20090211,1034.9900
20090210,1046.4800
20090207,1069.0500
20090206,1067.8600
20090205,1044.6800
20090204,1047.7400
20090203,1062.7900
20090131,1045.8100
20090130,979.6500
20090129,951.7700
20090128,950.5700
20090127,958.9100
20090124,923.2200
20090123,893.9600
20090122,903.0900
20090121,897.0600
20090120,891.3900
20090117,863.2400
20090116,842.0100
20090115,839.4300
20090114,818.6200
20090113,845.6200
20090112,831.7100
20090101,817.3900
20081231,821.8000
20081230,827.9300
20081227,780.3200
20081226,771.3800
20081225,769.7200
20081224,768.9000
20081223,768.8800
20081220,748.1400
20081219,774.4900
20081218,755.3800
20081217,739.6400
20081216,740.0400
20081213,727.5200
20081212,737.2600
20081211,703.9900
20081210,694.1400
20081209,695.3000
20081206,697.0200
20081205,694.5900
20081204,694.3600
20081203,695.8300
20081202,714.6100
20081129,722.0200
20081128,717.2000
20081127,718.5700
20081126,706.7200
20081125,726.3600
20081122,672.2500
20081121,660.6200
20081120,650.8900
20081119,649.5200
20081118,657.1900
20081115,641.2000
20081114,635.1900
20081113,646.0600
20081112,652.0000
20081111,651.7000
20081108,644.2100
20081107,639.4000
20081106,651.8100
20081102,636.2000
20081101,634.6900
20081031,659.0200
20081030,652.7600
20081029,653.9400
20081028,633.5700
20081025,602.4700
20081024,629.7400
20081023,655.6500
20081022,663.9400
20081021,672.6900
20081018,676.0200
20081017,707.4800
20081016,712.9500
20081015,712.4900
20081014,726.1600
20081011,773.5100
20081010,743.2300
20081009,767.9800
20081008,742.1500
20081007,704.0400
20081004,701.5300
20081003,719.1400
20081002,721.0600
20081001,731.7000
20080930,711.4500
20080927,699.0900
20080926,711.6400
20080925,716.1600
20080924,716.9700
20080923,709.2400
20080920,686.2500
20080919,706.6200
20080918,644.6100
20080917,639.4300
20080916,636.2000
20080913,625.9300
20080912,615.7300
20080911,636.6600
